,編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
16,RPQOMLPKNHOFFHD98DA,12.0,229.87,住宅，門廊，水塔,鋼筋混凝土造,1996年3月2日,二層,一層 二層 屋頂突出物
17,RPWOMLOKNHOFFCD98DA,38.0,24.71,辦公室,見其他登記事項,1970年1月16日,七層,四層
18,RPWOMLOKNHOFFCD98DA,38.0,5.12,共有部分,見其他登記事項,1970年1月16日,七層,nan
19,RPWOMLOKNHOFFCD98DA,38.0,0.16,商業用,鋼筋混凝土造,1970年1月16日,七層,一層 騎樓
20,RPRNMLPKNHOFFKD56CA,22.0,100.98,住家用,鋼筋混凝土造,1985年11月6日,二十六層,九層 十層 陽台
21,RPRNMLPKNHOFFKD56CA,22.0,0.32,管理員室兼防災中心。,鋼筋混凝土造,1985年11月6日,二十六層,地下一層
22,RPRNMLPKNHOFFKD56CA,22.0,24.47,共有部分,鋼筋混凝土造,1985年11月6日,二十六層,nan
23,RPRNMLPKNHOFFKD56CA,22.0,22.43,共有部分,鋼筋混凝土造,1985年11月6日,二十六層,nan
24,RPRNMLPKNHOFFKD56CA,22.0,2.8,共有部分,鋼筋混凝土造,1985年11月6日,二十六層,nan
25,RPUNMLOKNHOFFID56CA,32.0,203.36,辦公室、會客室、員工宿舍,加強磚造,1976年8月26日,二層,一層 二層 陽台
26,RPUNMLOKNHOFFID56CA,35.0,156.74,工業用,鐵造,1973年8月25日,一層,一層
27,RPXNMLRLNHOFFID27CA,34.0,559.57,工業用,鋼筋混凝土加強磚造,1974年4月10日,一層,一層 地下層
28,RPQNMLKKOHOFFHD38CA,38.0,101.6,住商用,加強磚造,1970年2月1日,二層,一層 二層 騎樓
29,RPRNMLKKOHOFFHD48CA,1.0,210.66,店鋪、集合住宅,鋼筋混凝土造,107年3月7日,四層,一層 二層 三層 四層 陽台 屋頂突出物
30,RPWNMLSLNHOFFDD76CA,nan,115.66,商業用,鋼筋混凝土造,nan,二層,一層 二層 騎樓
31,RPPNMLLLNHOFFCD87CA,28.0,134.35,住商用,鋼筋混凝土造,1980年1月24日,六層,一層 二層 三層 陽台 騎樓 花台
32,RPPNMLLLNHOFFCD87CA,28.0,46.16,共有部分,鋼筋混凝土造,1980年1月24日,六層,nan
33,RPPNMLPKNHOFFCD18CA,28.0,180.57,住商用,鋼筋混凝土造,1980年4月9日,七層,一層 二層 陽台 騎樓 地下層
34,RPPNMLPKNHOFFCD18CA,28.0,16.73,共有部分,鋼筋混凝土造,1980年4月9日,七層,nan
35,RPSOMLPJOHOFFCD58CA,24.0,153.5,住家用,鋼筋混凝土造,1983年11月11日,九層,一層 二層 陽台 平台 露台
36,RPSOMLPJOHOFFCD58CA,24.0,58.7,共有部分,鋼筋混凝土造,1983年11月11日,九層,nan
37,RPSOMLPJOHOFFCD58CA,24.0,21.96,共有部分,鋼筋混凝土造,1983年11月11日,九層,nan
38,RPRNMLTLNHOFFAD68CA,20.0,142.74,集合住宅,鋼筋混凝土造,1988年2月11日,二十四層,七層 八層 陽台 見使用執照
39,RPRNMLTLNHOFFAD68CA,20.0,17.94,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
40,RPRNMLTLNHOFFAD68CA,20.0,0.03,管理員室,鋼筋混凝土造,1988年2月11日,二十四層,地下四層
41,RPRNMLTLNHOFFAD68CA,20.0,30.37,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
42,RPRNMLTLNHOFFAD68CA,20.0,17.63,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
43,RPRNMLTLNHOFFAD68CA,20.0,6.69,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
44,RPPPMLLLNHOFFAD87CA,29.0,194.5,住家用,鋼筋混凝土造,1979年4月26日,四層,一層 二層 三層 四層 陽台 騎樓
45,RPOPMLPKNHOFFAD08CA,27.0,66.12,住家用,鋼筋混凝土造,1981年10月7日,七層,三層 陽台
46,RPOPMLPKNHOFFAD08CA,27.0,13.17,共有部分,鋼筋混凝土造,1981年10月7日,七層,nan
47,RPUPMLPKNHOFFAD68CA,15.0,121.98,店舖、住宅,鋼筋混凝土造,1993年3月29日,十層,一層 二層 陽台 見其他登記事項
48,RPUPMLPKNHOFFAD68CA,15.0,45.49,共有部分,鋼筋混凝土造,1993年3月29日,十一層,nan
49,RPVOMLOLNHOFFAD68CA,26.0,12.08,集合住宅　停車空間　,鋼筋混凝土造,1981年12月22日,六層,一層 地下層
50,RPVOMLOLNHOFFAD68CA,26.0,2.53,共有部分,鋼筋混凝土造,1981年12月22日,六層,nan
51,RPVOMLOLNHOFFAD68CA,26.0,0.37,共有部分,鋼筋混凝土造,1981年12月22日,六層,nan
52,RPQOMLNLNHOFFBD18CA,38.0,198.05,住商用,鋼筋混凝土造,1970年4月8日,三層,一層 二層 三層 屋頂突出物 騎樓
53,RPUNMLOKOHOFFCD68CA,48.0,60.2,住家用,加強磚造,1960年2月9日,一層,一層
54,RPRPMLRKNHOFFCD78CA,23.0,161.64,住家用,鋼筋混凝土造,1984年12月27日,十六層,十五層 十六層 陽台
55,RPRPMLRKNHOFFCD78CA,23.0,65.69,共有部分,鋼筋混凝土造,1984年12月27日,十六層,nan
56,RPRPMLRKNHOFFCD78CA,23.0,25.2,共有部分,鋼筋混凝土造,1984年12月27日,十六層,nan
57,RPXNMLOJOHOFFDD98CA,38.0,901.13,工業用,鐵骨磚木、ＲＣ造,1970年4月28日,一層,一層 地下層
58,RPOOMLPKNHOFFFD48CA,24.0,88.17,住家用,鋼筋混凝土造,1983年2月25日,八層,五層 陽台 花台
59,RPOOMLPKNHOFFFD48CA,24.0,21.66,共有部分,鋼筋混凝土造,1983年2月25日,八層,nan
60,RPOOMLPKNHOFFFD48CA,24.0,7.04,共有部分,鋼筋混凝土造,1983年2月25日,八層,nan
61,RPRNMLRKNHOFFGD98CA,28.0,87.81,住工用,磚造,1979年11月1日,二層,一層 二層 陽台
62,RPOOMLTLNHOFFGD09CA,40.0,105.8,住商用,加強磚造,1968年3月19日,二層,一層 二層 陽台 騎樓
63,RPTNMLNLNHOFFJD56CA,34.0,104.92,農舍,加強磚造,1974年1月4日,二層,一層 二層 陽台 騎樓
64,RPPPMLSLNHOFFHD76DA,5.0,238.87,住商用,鋼筋混凝土造,103年4月30日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
65,RPQNMLRKNHOFFFD88DA,39.0,93.36,住商用,鋼筋混凝土加強磚造,1968年12月29日,二層,一層 二層 騎樓
66,RPUOMLQKNHOFFKD07CA,1.0,84.36,住家用,鋼筋混凝土構造,106年11月14日,十六層,十四層 陽台 雨遮
67,RPUOMLQKNHOFFKD07CA,1.0,65.28,本共有部分之項目計有防空避難室，停車空間，機房，梯廳，梯間，防災中心，管理員室，公共服務空間，管委會使用空間，儲藏室等１０項,鋼筋混凝土構造,106年11月14日,十六層,nan
68,RPPNMLTKNHOFFKD76CA,20.0,44.73,住家用,鋼筋混凝土造,1988年6月25日,四層,一層 二層 三層 四層 陽台
69,RPPNMLTKNHOFFKD76CA,20.0,134.2,住家用,鋼筋混凝土造,1988年6月25日,四層,一層 二層 三層 四層 陽台
70,RPQQMLKKOHOFFKD98CA,nan,94.7,住家用,鋼筋混凝土構造,107年12月14日,十八層,七層 陽台 雨遮
71,RPQQMLKKOHOFFKD98CA,nan,67.67,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
72,RPRQMLKKOHOFFKD09CA,nan,88.94,住家用,鋼筋混凝土構造,107年12月14日,十八層,十層 陽台
73,RPRQMLKKOHOFFKD09CA,nan,66.93,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
74,RPSQMLKKOHOFFKD56CA,nan,88.94,住家用,鋼筋混凝土構造,107年12月14日,十八層,十四層 陽台
75,RPSQMLKKOHOFFKD56CA,nan,66.93,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
76,RPTQMLKKOHOFFKD66CA,nan,92.35,住家用,鋼筋混凝土構造,107年12月14日,十八層,十三層 陽台 雨遮
77,RPTQMLKKOHOFFKD66CA,nan,68.78,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
78,RPUQMLKKOHOFFKD76CA,nan,107.47,住家用,鋼筋混凝土構造,107年12月14日,十八層,九層 陽台 雨遮
79,RPUQMLKKOHOFFKD76CA,nan,76.91,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
80,RPVQMLKKOHOFFKD86CA,nan,93.58,住家用,鋼筋混凝土構造,107年12月14日,十八層,十七層 陽台 雨遮
81,RPVQMLKKOHOFFKD86CA,nan,69.52,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
82,RPWQMLKKOHOFFKD96CA,nan,58.19,住家用,鋼筋混凝土構造,107年12月14日,十八層,十一層 陽台 雨遮
83,RPWQMLKKOHOFFKD96CA,nan,50.29,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
84,RPWNMLKKOHOFFKD66CA,nan,50.62,住家用,鋼筋混凝土構造,107年12月14日,十八層,七層 陽台 雨遮
85,RPWNMLKKOHOFFKD66CA,nan,46.59,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
86,RPOOMLKKOHOFFKD58CA,nan,58.19,住家用,鋼筋混凝土構造,107年12月14日,十八層,十層 陽台 雨遮
87,RPOOMLKKOHOFFKD58CA,nan,50.29,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
88,RPQPMLKKOHOFFKD88CA,nan,91.06,住家用,鋼筋混凝土構造,107年12月14日,十八層,七層 陽台 雨遮
89,RPQPMLKKOHOFFKD88CA,nan,68.04,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
90,RPRPMLKKOHOFFKD98CA,nan,107.47,住家用,鋼筋混凝土構造,107年12月14日,十八層,九層 陽台 雨遮
91,RPRPMLKKOHOFFKD98CA,nan,76.91,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
92,RPTPMLKKOHOFFKD56CA,nan,60.82,住家用,鋼筋混凝土構造,107年12月14日,十八層,六層 陽台 雨遮
93,RPTPMLKKOHOFFKD56CA,nan,51.77,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
94,RPUPMLKKOHOFFKD66CA,nan,50.62,住家用,鋼筋混凝土構造,107年12月14日,十八層,十七層 陽台 雨遮
95,RPUPMLKKOHOFFKD66CA,nan,44.37,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
96,RPVPMLKKOHOFFKD76CA,nan,50.62,住家用,鋼筋混凝土構造,107年12月14日,十八層,十八層 陽台 雨遮
97,RPVPMLKKOHOFFKD76CA,nan,46.59,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
98,RPWPMLKKOHOFFKD86CA,nan,50.62,住家用,鋼筋混凝土構造,107年12月14日,十八層,十八層 陽台 雨遮
99,RPWPMLKKOHOFFKD86CA,nan,46.59,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
100,RPOQMLKKOHOFFKD78CA,nan,91.37,住家用,鋼筋混凝土構造,107年12月14日,十八層,二層 陽台
101,RPOQMLKKOHOFFKD78CA,nan,68.04,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
102,RPROMLLLNHOFFID78CA,23.0,93.32,住家用,鋼筋混凝土造,1985年6月21日,十二層,十層 陽台 騎樓
103,RPROMLLLNHOFFID78CA,23.0,0.13,共有部分,鋼筋混凝土造,1985年6月21日,十二層,nan
104,RPROMLLLNHOFFID78CA,23.0,56.43,共有部分,鋼筋混凝土造,1985年6月21日,十二層,nan
105,RPPNMLSKNHOFFFD78CA,1.0,187.98,住家用,鋼筋混凝土構造,106年12月22日,三層,一層 二層 三層 陽台 屋頂突出物
106,RPOPMLOLNHOFFCD28CA,25.0,142.56,住商用,鋼筋混凝土造,1983年8月29日,八層,一層 二層 陽台 騎樓
107,RPOPMLOLNHOFFCD28CA,25.0,38.12,共有部分,鋼筋混凝土造,1983年8月29日,八層,nan
108,RPOPMLOLNHOFFCD28CA,25.0,26.9,共有部分,鋼筋混凝土造,1983年8月29日,八層,nan
109,RPOPMLOLNHOFFCD28CA,25.0,146.24,住商用,鋼筋混凝土造,1983年8月29日,八層,一層 二層 陽台 騎樓
110,RPXNMLQKNHOFFBD98CA,39.0,106.49,住商用,加強磚造,1969年8月28日,二層,一層 二層 陽台 屋頂突出物
111,RPXNMLNLNHOFFAD68CA,30.0,224.2,住家用,鋼筋混凝土造,1978年9月7日,三層,一層 二層 三層 陽台 露台 地下層
112,RPTOMLLLNHOFFAD18CA,22.0,154.11,店舖、住宅、辦公室、汽車保養所,鋼骨造,1986年1月25日,三層,一層 二層 三層 屋頂突出物
113,RPUOMLLLNHOFFAD28CA,22.0,154.1,店舖、住宅、辦公室、汽車保養所,鋼骨造,1986年1月25日,三層,一層 二層 三層 屋頂突出物
114,RPRNMLTJOHOFFAD58CA,19.0,110.88,店舖、集合住宅,鋼筋混凝土造,1989年8月22日,十四層,一層 二層 陽台
115,RPRNMLTJOHOFFAD58CA,19.0,23.93,共有部分,鋼筋混凝土造,1989年8月22日,十四層,nan
116,RPSPMLLMNHOFFAD28CA,20.0,17.94,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
117,RPSPMLLMNHOFFAD28CA,20.0,0.03,管理員室,鋼筋混凝土造,1988年2月11日,二十四層,地下四層
118,RPSPMLLMNHOFFAD28CA,20.0,12.04,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
119,RPSPMLLMNHOFFAD28CA,20.0,102.24,集合住宅,鋼筋混凝土造,1988年2月11日,二十四層,十五層 十六層 陽台 見使用執照
120,RPSPMLLMNHOFFAD28CA,20.0,20.82,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
121,RPSPMLLMNHOFFAD28CA,20.0,4.59,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
122,RPVNMLKLNHOFFAD18CA,24.0,16.02,住家用,鋼筋混凝土造,1983年12月16日,十三層,九層 陽台
123,RPVNMLKLNHOFFAD18CA,24.0,5.58,共有部分,鋼筋混凝土造,1983年12月16日,十三層,nan
124,RPWOMLRKNHOFFCD56CA,20.0,89.46,集合住宅,鋼筋混凝土造,1988年10月21日,十三層,二層 陽台
125,RPWOMLRKNHOFFCD56CA,20.0,17.49,共有部分,鋼筋混凝土造,1988年10月21日,十三層,nan
126,RPWOMLRKNHOFFCD56CA,20.0,31.08,共有部分,鋼筋混凝土造,1988年10月21日,十三層,nan
127,RPSNMLNLNHOFFGD78CA,24.0,113.12,住家用,鋼筋混凝土造,1983年12月29日,八層,一層 二層 陽台
128,RPSNMLNLNHOFFGD78CA,24.0,21.23,共有部分,鋼筋混凝土造,1983年12月29日,八層,nan
129,RPVOMLKLNHOFFHD98CA,54.0,85.41,住商用,加強磚造,1954年1月7日,二層,一層 二層 騎樓
130,RPQNMLPJOHOFFID88CA,23.0,1013.37,見其他登記事項,鋼筋混凝土造,1985年5月24日,五層,nan
131,RPROMLKKOHOFFKD88CA,nan,58.19,住家用,鋼筋混凝土構造,107年12月14日,十八層,十六層 陽台 雨遮
132,RPROMLKKOHOFFKD88CA,nan,50.29,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
133,RPVOMLMKOHOFFKD86CA,11.0,103.94,住家用,鋼筋混凝土造,1996年9月20日,十四層,八層 陽台
134,RPVOMLMKOHOFFKD86CA,11.0,64.19,共有部分,鋼筋混凝土造,1996年9月20日,十四層,nan
135,RPUNMLRLNHOFFKD17CA,31.0,121.11,住家用,鋼筋混凝土造,1976年10月27日,二層,一層 二層 騎樓 電梯樓梯間
136,RPWOMLLLNHOFFKD86CA,23.0,83.55,住家用,鋼筋混凝土造,1985年3月22日,八層,六層 陽台
137,RPWOMLLLNHOFFKD86CA,23.0,20.9,共有部分,鋼筋混凝土造,1985年3月22日,八層,nan
138,RPPNMLTLNHOFFKD86CA,29.0,159.81,住家用,鋼筋混凝土造,1979年1月22日,二層,一層 二層 陽台 騎樓 電梯樓梯間 夾層
139,RPSNMLLLNHOFFAD08DA,23.0,123.12,住商用,鋼筋混凝土造,1985年9月19日,十三層,一層 二層 陽台 騎樓 夾層
140,RPSNMLLLNHOFFAD08DA,23.0,11.81,共有部分,鋼筋混凝土造,1985年9月19日,十三層,nan
141,RPSNMLLLNHOFFAD08DA,23.0,7.41,共有部分,鋼筋混凝土造,1985年9月19日,十三層,nan
142,RPWPMLMLNHOFFAD78DA,39.0,84.06,住商用,鋼筋混凝土造,1968年10月17日,二層,一層 二層 騎樓
143,RPXNMLSLNHOFFKD57CA,nan,92.94,住家用,鋼筋混凝土構造,108年3月15日,十五層,五層 陽台
144,RPXNMLSLNHOFFKD57CA,nan,66.46,本共有部分之項目有：門廊，車道，公共服務空間，管理維護空間，垃圾儲存空間，樓梯間，水塔，防空避難室兼停車空間，停車空間及梯廳等１０項,鋼筋混凝土構造,108年3月15日,十五層,nan
145,RPSOMLKKOHOFFKD98CA,nan,91.22,住家用,鋼筋混凝土構造,107年12月14日,十八層,十五層 陽台 雨遮
146,RPSOMLKKOHOFFKD98CA,nan,68.04,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
147,RPTOMLKKOHOFFKD09CA,nan,50.62,住家用,鋼筋混凝土構造,107年12月14日,十八層,八層 陽台 雨遮
148,RPTOMLKKOHOFFKD09CA,nan,46.59,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
149,RPUOMLKKOHOFFKD56CA,nan,93.58,住家用,鋼筋混凝土構造,107年12月14日,十八層,十層 陽台 雨遮
150,RPUOMLKKOHOFFKD56CA,nan,67.3,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
151,RPVOMLKKOHOFFKD66CA,nan,60.68,住家用,鋼筋混凝土構造,107年12月14日,十八層,四層 陽台 雨遮
152,RPVOMLKKOHOFFKD66CA,nan,51.77,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
153,RPWOMLKKOHOFFKD76CA,nan,91.06,住家用,鋼筋混凝土構造,107年12月14日,十八層,五層 陽台 雨遮
154,RPWOMLKKOHOFFKD76CA,nan,68.04,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
155,RPOPMLKKOHOFFKD68CA,nan,91.06,住家用,鋼筋混凝土構造,107年12月14日,十八層,六層 陽台 雨遮
156,RPOPMLKKOHOFFKD68CA,nan,68.04,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
157,RPSOMLKMNHOFFID88CA,24.0,1337.52,工業用,鋼造,1984年7月6日,三層,一層 二層 三層
158,RPRNMLPJOHOFFID98CA,23.0,5742.41,見其他登記事項,鋼筋混凝土造,1985年5月24日,五層,nan
159,RPSOMLLMNHOFFHD88CA,1.0,155.46,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
160,RPXNMLLMNHOFFHD66CA,1.0,155.46,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
161,RPPOMLLMNHOFFHD58CA,1.0,78.99,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
162,RPPOMLLMNHOFFHD58CA,1.0,78.99,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
163,RPQOMLLMNHOFFHD68CA,1.0,77.73,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
164,RPQOMLLMNHOFFHD68CA,1.0,77.73,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
165,RPSNMLRLNHOFFGD56CA,27.0,41.93,住家用,鋼筋混凝土造,1981年1月13日,三層,一層 二層 三層 陽台 電梯樓梯間
166,RPPNMLSLNHOFFGD98CA,25.0,149.51,住家用,鋼筋混凝土造,1982年10月18日,三層,一層 二層 三層 陽台
167,RPPOMLMLNHOFFFD38CA,25.0,76.7,住家用,鋼筋混凝土造,1983年8月9日,三層,一層 二層 三層 屋頂突出物
168,RPPNMLQLNHOFFDD48CA,30.0,152.48,住家用,鋼筋混凝土造,1978年3月14日,三層,一層 二層 三層 陽台 騎樓
169,RPOPMLKMNHOFFCD97CA,40.0,933.4,見其他登記事項,加強磚造,1967年9月16日,二層,一層 二層 地下層
170,RPOPMLKMNHOFFCD97CA,38.0,708.65,見其他登記事項,加強磚造,1969年10月4日,一層,一層
171,RPPPMLLLNHOFFCD08CA,45.0,81.19,住家用,加強磚造,1962年12月21日,二層,一層 二層 屋頂突出物 見其他登記事項
172,RPPNMLPJOHOFFCD18CA,2.0,41.92,集合住宅,鋼筋混凝土造,106年9月5日,十五層,十四層 陽台
