,編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
10,RPTNOLMLNHOFFBF68CA,nan,44.55,集合住宅,鋼筋混凝土造,107年10月19日,十八層,五層 陽臺 雨遮
11,RPTNOLMLNHOFFBF68CA,nan,67.36,本共有部分之項目有高層緩衝空間、公共服務空間、自行車停車空間、無障礙廁所、梯廳、排煙室、特安梯、防災中心、車道、發電機室、陽台、樓梯間、安全梯、雨遮、水箱、消防中繼機房、機械室、防空避難室兼停車空間、台電配電場所、緊急發電機室、垃圾處理區、管道間、機房、消防泵浦室、蓄水池等２５項,鋼筋混凝土造,107年10月19日,十八層,nan
12,RPVOMLNLNHOFFBF88CA,nan,88.89,住家用,鋼筋混凝土造,nan,nan,nan
13,RPVOMLNLNHOFFBF88CA,nan,12.86,共有部分,鋼筋混凝土造,nan,nan,nan
14,RPVOMLNLNHOFFBF88CA,nan,41.93,共有部分,鋼筋混凝土造,nan,nan,nan
15,RPPNMLOJOHOFFCF28CA,nan,27.09,住家用,加強磚造,nan,二層,一層 二層
16,RPPNMLOJOHOFFCF28CA,nan,27.09,住家用,加強磚造,nan,二層,一層 二層
17,RPPNMLOJOHOFFCF28CA,nan,27.09,住家用,加強磚造,nan,二層,一層 二層
18,RPSPMLKLOHOFFCF58CA,25.0,44.31,共有部分,鋼筋混凝土造,1983年4月25日,十二層,nan
19,RPSPMLKLOHOFFCF58CA,25.0,6.67,共有部分,鋼筋混凝土造,1983年4月25日,十二層,nan
20,RPSPMLKLOHOFFCF58CA,25.0,83.49,住家用,鋼筋混凝土造,1983年4月25日,十二層,十二層 陽臺
21,RPSPMLKLOHOFFCF58CA,25.0,0.24,商業用,鋼筋混凝土造,1983年4月25日,十二層,一層 騎樓
22,RPQNMLOLPHOFFCF68CA,20.0,152.95,住家用,鋼筋混凝土造,1988年4月6日,十四層,十三層 陽臺 雨遮 夾層
23,RPQNMLOLPHOFFCF68CA,20.0,20.52,共有部分,鋼筋混凝土造,1988年4月6日,十四層,nan
24,RPQNMLOLPHOFFCF68CA,20.0,14.17,共有部分,鋼筋混凝土造,1988年4月6日,十四層,nan
25,RPTOMLOKNHOFFDF88CA,nan,72.0,住家用,加強磚造,nan,nan,nan
26,RPQNMLQKNHOFFHF09CA,9.0,104.83,集合住宅,鋼筋混凝土構造,1999年7月22日,二十七層,十四層 陽臺
27,RPQNMLQKNHOFFHF09CA,9.0,15.41,本共有部分之項目有Ａ梯排煙室、特別安全梯、緊急昇降梯等３項。,鋼筋混凝土構造,1999年7月22日,二十七層,nan
28,RPQNMLQKNHOFFHF09CA,9.0,9.75,本共有部分之項目有水箱、消防幫浦室、陽台、騎樓、門廳、Ａ梯、Ｂ梯、門廳〈二〉、Ｃ梯、上部投影、車道、防空避難室兼停車空間、屋頂突出物〈一〉（Ａ梯、Ｂ梯、Ｃ梯、緊急昇降梯、特別安全梯）、屋頂突出物（二）（Ａ梯、Ｂ梯、Ｃ梯、梯間）、屋頂突出物〈三〉（水箱、機械室）等１５項。,鋼筋混凝土構造,1999年7月22日,二十七層,nan
29,RPQNMLQKNHOFFHF09CA,9.0,32.45,本共有部分之項目有Ａ棟排煙室、Ｂ棟排煙室、Ｃ棟排煙室、台電配電室〈一〉、台電配電室〈二〉、車道、供公眾使用停車空間、停車空間、垃圾收集室、緊急發電機房、電信機房、管理員室、Ａ棟水箱、Ｂ棟水箱、Ｃ棟水箱等１５項。,鋼筋混凝土構造,1999年7月22日,二十七層,nan
30,RPQNMLQKNHOFFHF09CA,9.0,15.0,本共有部分之項目有停車位１項。,鋼筋混凝土構造,1999年7月22日,二十七層,nan
31,RPTPMLRKNHOFFHF07CA,41.0,71.2,住家用,鋼筋混凝土造,1967年1月31日,四層,四層 陽臺
32,RPUNMLKMNHOFFHF09CA,37.0,151.0,住家用,鋼筋混凝土造,1970年11月9日,七層,三層 陽臺
33,RPUNMLKMNHOFFHF09CA,37.0,19.2,共有部分,鋼筋混凝土造,1970年11月9日,七層,nan
34,RPSNMLKKOHOFFHF78CA,37.0,80.58,住家用,鋼筋混凝土造,1971年9月29日,五層,五層 陽臺
35,RPTQMLNLNHOFFBF98DA,nan,127.39,集合住宅,鋼筋混凝土造,nan,nan,nan
36,RPTQMLNLNHOFFBF98DA,nan,38.72,本共有部分之項目有梯廳、樓梯間、電梯間、排煙室、門廳、管理員室、陽台、機電設備空間等８項。,鋼筋混凝土造,nan,nan,nan
37,RPTQMLNLNHOFFBF98DA,nan,30.99,本共有部分之項目有停車空間、自動停車系統、機坑、發電機、樓梯間、台電配電場所、廊道、電信機房、消防機房、水箱等１０項。,鋼筋混凝土造,nan,nan,nan
38,RPQPMLTLNHOFFCF66DA,29.0,153.6,住家用,鋼筋混凝土造,1978年12月7日,五層,四層 五層 陽臺 屋頂突出物 露台
39,RPQPMLTLNHOFFCF66DA,29.0,9.06,共有部分,鋼筋混凝土造,1978年12月7日,五層,nan
40,RPQPMLTLNHOFFCF66DA,29.0,7.26,共有部分,鋼筋混凝土造,1978年12月7日,五層,nan
41,RPQPMLTLNHOFFCF66DA,29.0,6.35,共有部分,鋼筋混凝土造,1978年12月7日,五層,nan
42,RPQPMLTLNHOFFCF66DA,29.0,0.99,共有部分,鋼筋混凝土造,1978年12月7日,五層,nan
43,RPWOMLKMNHOFFCF98DA,47.0,74.58,住家用,鋼筋混凝土造,1961年4月13日,四層,二層 陽臺
44,RPQPMLOKNHOFFGF09DA,11.0,76.34,住家用,鋼筋混凝土造,1997年2月1日,十五層,五層 陽臺
45,RPQPMLOKNHOFFGF09DA,11.0,11.57,共有部分,鋼筋混凝土造,1997年2月1日,十七層,nan
46,RPQPMLOKNHOFFGF09DA,11.0,14.25,共有部分,鋼筋混凝土造,1997年2月1日,十五層,nan
47,RPVNMLQKNHOFFAF09EA,33.0,62.21,住家用,鋼筋混凝土造,1974年10月30日,五層,二層 陽臺
48,RPSQMLKLOHOFFAF68EA,1.0,130.35,集合住宅,鋼筋混凝土造,107年3月16日,十層,十層 陽臺 見其他登記事項
49,RPSQMLKLOHOFFAF68EA,1.0,31.84,本共有部分之項目有：水箱、消防泵浦室、Ｃ梯、客貨兩用昇降梯、資源回收區、防空避難室兼停車場、客貨兩用昇降機、一般昇降機兼無障礙昇降機、樓梯間、發電機房、防空避難室、台電配電場所、電錶室、用戶配電室、行動不便停車空間、車道、梯廳、Ａ梯、Ｂ梯、騎樓、電信機房、消防水箱等２２項。,鋼筋混凝土造,107年3月16日,十層,nan
50,RPSQMLKLOHOFFAF68EA,1.0,21.21,本共有部分之項目有：一般昇降機兼無障礙昇降機、梯廳、Ａ梯、Ｂ梯等４項。,鋼筋混凝土造,107年3月16日,十層,nan
51,RPSQMLKLOHOFFAF68EA,1.0,13.52,本共有部分之項目有：停車空間、汽車昇降平台、汽車升降機等３項。,鋼筋混凝土造,107年3月16日,十層,nan
52,RPSQMLOKNHOFFBF98EA,22.0,55.92,住家用,鋼筋混凝土造,1985年11月29日,十四層,七層 陽臺 花台
53,RPSQMLOKNHOFFBF98EA,22.0,39.98,共有部分,鋼筋混凝土造,1985年11月29日,十四層,nan
54,RPSQMLOKNHOFFBF98EA,22.0,12.73,共有部分,鋼筋混凝土造,1985年11月29日,十四層,nan
55,RPPUNLMLNHOFFBF09EA,44.0,1.3,住家用,加強磚造,1964年9月6日,三層,一層 二層 三層 陽臺
56,RPROMLMKOHOFFBF58EA,42.0,79.07,住家用,鋼筋混凝土造,1966年7月16日,四層,二層 陽臺
57,RPUOMLLLNHOFFDF98EA,24.0,78.2,住家用,鋼筋混凝土造,1983年12月10日,十二層,一層 陽臺 花台
58,RPUOMLLLNHOFFDF98EA,24.0,7.98,共有部分,鋼筋混凝土造,1983年12月10日,十三層,nan
59,RPUOMLLLNHOFFDF98EA,24.0,9.94,共有部分,鋼筋混凝土造,1983年12月10日,十三層,nan
60,RPUOMLLLNHOFFDF98EA,24.0,0.49,共有部分,鋼筋混凝土造,1983年12月10日,十三層,nan
61,RPUNMLRKNHOFFGF07EA,28.0,98.12,住家用,鋼筋混凝土造,1980年3月21日,七層,六層 陽臺 花台
62,RPUNMLRKNHOFFGF07EA,28.0,22.04,共有部分,鋼筋混凝土造,1980年3月21日,七層,nan
63,RPPNMLOKNHOFFBF38EA,25.0,19.96,防空避難室兼停車場,鋼筋混凝土造,1983年6月20日,十三層,地下一層 地下二層
64,RPXSMLKLOHOFFBF86EA,6.0,0.02,本共有部分之項目有機車停車空間、垃圾暫存室、電錶、梯廳、受電箱通道、台電配電場所、安全梯、樓梯間、電信室、發電機室、水箱、消防泵浦室、住戶自行車停放區、公共服務空間（社區商談會客室、閱覽室、迎賓會客區）、防災中心、門廊、排煙室、緩衝空間、消防水箱、梯廳兼走廊、梯間兼走廊、電梯間、機械室、雨遮等２４項,鋼筋混凝土造,101年11月22日,十八層,nan
65,RPXSMLKLOHOFFBF86EA,6.0,0.05,辦公室,鋼筋混凝土造,101年11月22日,十八層,一層
66,RPXSMLKLOHOFFBF86EA,6.0,41.54,本共有部份之項目有防空避難室兼停車空間、電錶、停車空間、污水池、雨水回收池、消防水池、車道等７項,鋼筋混凝土造,101年11月22日,十八層,nan
67,RPXSMLKLOHOFFBF86EA,6.0,53.51,集合住宅,鋼筋混凝土造,101年11月22日,十八層,十層 陽臺 雨遮
68,RPXSMLKLOHOFFBF86EA,6.0,22.99,本共有部分之項目有機車停車空間、垃圾暫存室、電錶、梯廳、受電箱通道、台電配電場所、安全梯、樓梯間、電信室、發電機室、水箱、消防泵浦室、住戶自行車停放區、公共服務空間（社區商談會客室、閱覽室、迎賓會客區）、防災中心、門廊、排煙室、緩衝空間、消防水箱、梯廳兼走廊、梯間兼走廊、電梯間、機械室、雨遮等２４項,鋼筋混凝土造,101年11月22日,十八層,nan
69,RPQPMLOKNHOFFIF66DA,nan,91.99,住家用,鋼筋混凝土造,nan,nan,nan
70,RPQPMLOKNHOFFIF66DA,nan,15.61,共有部分,鋼筋混凝土造,nan,nan,nan
71,RPWQMLRKNHOFFHF57DA,40.0,104.91,住家用,鋼筋混凝土造,1968年9月21日,五層,一層 平台
72,RPPNMLKKOHOFFHF48CA,34.0,90.92,住家用,鋼筋混凝土造,1974年7月31日,五層,三層 陽臺
73,RPOPMLSLNHOFFHF76CA,25.0,30.68,住家用,鋼筋混凝土造,1983年8月4日,十三層,七層 陽臺
74,RPOPMLSLNHOFFHF76CA,25.0,1.46,共有部分,鋼筋混凝土造,1983年8月4日,十三層,nan
75,RPOPMLSLNHOFFHF76CA,25.0,4.64,共有部分,鋼筋混凝土造,1983年8月4日,十三層,nan
76,RPWNMLLLNHOFFHF66CA,42.0,36.92,住家用,加強磚造,1965年11月17日,四層,三層 陽臺
77,RPTPMLQKNHOFFHF96CA,21.0,51.36,住家用,鋼筋混凝土造,1987年8月14日,七層,nan
78,RPTPMLQKNHOFFHF96CA,21.0,26.03,共有部分,鋼筋混凝土造,1987年8月14日,七層,nan
79,RPQOMLRKNHOFFHF66CA,39.0,71.76,住家用,鋼筋混凝土造,1969年2月8日,五層,五層 陽臺
80,RPSPMLSLNHOFFGF07CA,37.0,90.0,住宅、室內停車間,鋼筋混凝土造,1970年12月28日,五層,一層 平台 騎樓
81,RPSQMLLLNHOFFGF09CA,40.0,37.0,住家用,鋼筋混凝土造,1968年9月11日,四層,二層 陽臺
82,RPUNMLQKNHOFFGF76CA,15.0,97.5,住家用,鋼筋混凝土造,1993年9月30日,五層,五層 陽臺 雨遮
83,RPUNMLQKNHOFFGF76CA,15.0,22.08,共有部分,鋼筋混凝土造,1993年9月30日,五層,nan
84,RPXQMLOKOHOFFEF07CA,24.0,103.82,公眾使用停車場,鋼筋混凝土造,1983年11月10日,八層,地下一層 地下二層
85,RPRQMLPKNHOFFEF09CA,nan,86.45,住家用,鋼筋混凝土造,nan,nan,nan
86,RPRQMLPKNHOFFEF09CA,nan,33.38,共有部分,鋼筋混凝土造,nan,nan,nan
87,RPRQMLPKNHOFFEF09CA,nan,54.84,停車空間,鋼筋混凝土造,nan,nan,nan
88,RPUNMLPKNHOFFDF98CA,nan,95.4,住家用,鋼筋混凝土造,nan,nan,nan
89,RPUNMLPKNHOFFDF98CA,nan,22.84,共有部分,鋼筋混凝土造,nan,nan,nan
90,RPVNMLPKNHOFFDF09CA,nan,90.66,住家用,鋼筋混凝土造,nan,nan,nan
91,RPVNMLPKNHOFFDF09CA,nan,21.68,共有部分,鋼筋混凝土造,nan,nan,nan
92,RPQNMLPLNHOFFCF58CA,30.0,98.74,住家用,鋼筋混凝土造,1978年7月3日,十六層,三層 陽臺 電梯樓梯間
93,RPQNMLPLNHOFFCF58CA,30.0,7.48,共有部分,鋼筋混凝土造,1978年7月3日,十六層,nan
94,RPRPMLRKNHOFFCF98CA,nan,97.5,住家用,鋼筋混凝土造,nan,nan,nan
95,RPRPMLRKNHOFFCF98CA,nan,45.34,共有部分,鋼筋混凝土造,nan,nan,nan
96,RPPOMLPKNHOFFCF48CA,nan,1131.1,工商用,鋼筋混凝土造,nan,nan,nan
97,RPWRMLTLNHOFFBF27CA,nan,195.4,一般零售或服務業,鋼骨鋼筋混凝土造,107年6月28日,三十六層,一層 二層 陽臺
98,RPWRMLTLNHOFFBF27CA,nan,60.24,本共有部分之項目有泳池機房、緊急發電機室、電信機房、機房、停車空間、垃圾專用停車區、垃圾儲藏空間、防災中心、台電配電場所、蓄水池、消防幫浦室、雨水過濾設施機房、消防預備水箱、雨水回收設備室、梯間、風機機房、緊急升降機電梯機房、電梯機房、屋頂水箱、男廁、女廁、門廳、信箱區、管理室、公共大廳、廁所、茶水間、車道、儲藏室、雨遮、陽台、中繼機房等三十二項。,鋼骨鋼筋混凝土造,107年6月28日,三十六層,nan
99,RPRPMLOLNHOFFBF68CA,2.0,130.24,日常用品零售場所,鋼筋混凝土造,106年7月24日,十二層,一層 陽臺 見其他登記事項
100,RPRPMLOLNHOFFBF68CA,2.0,134.15,本共有部分項目有梯廳、門廳、水箱、機械室、梯間、停車空間、電信室、台電配電場所、消防蓄水池、消防泵浦室、雨水滯留池、汙水機房、發電機室、雨遮等１４項。,鋼筋混凝土造,106年7月24日,十二層,nan
101,RPXOMLOLNHOFFBF56CA,5.0,119.8,集合住宅,鋼筋混凝土造,102年12月10日,十三層,十層 陽臺 雨遮
102,RPXOMLOLNHOFFBF56CA,5.0,79.33,本共有部分之項目有：管理員室、公共服務空間、梯廳、陽台、雨遮、梯間、水箱、停車空間、垃圾處理空間、電信機房、發電機房、台電配電場所、蓄水池、消防機房，等１４項。,鋼筋混凝土造,102年12月10日,十三層,nan
103,RPSUNLMLNHOFFBF56CA,31.0,90.26,住家用,鋼筋混凝土造,1976年12月29日,五層,一層 平台 停車場
104,RPVQMLLLNHOFFBF88CA,14.0,95.59,住家用,鋼筋混凝土造,1994年7月26日,十四層,五層 陽臺 雨遮
105,RPVQMLLLNHOFFBF88CA,14.0,58.34,共有部分,鋼筋混凝土造,1994年7月26日,十五層,nan
106,RPROMLOJOHOFFAF38CA,42.0,40.74,住家用,鋼筋混凝土造,1965年10月2日,四層,二層 陽臺
107,RPPNMLKLNHOFFAF77CA,nan,98.64,住家用,鋼筋混凝土造,nan,nan,nan
108,RPPNMLKLNHOFFAF77CA,nan,12.02,共有部分,鋼筋混凝土造,nan,nan,nan
109,RPWNMLQKNHOFFAF98CA,nan,67.31,住家用,鋼筋混凝土造,nan,nan,nan
110,RPOQMLPKNHOFFAF38CA,nan,91.48,住家用,鋼筋混凝土造,nan,nan,nan
111,RPPQMLRKNHOFFAF68CA,nan,60.79,集合住宅,鋼筋混凝土造,nan,nan,nan
112,RPPQMLRKNHOFFAF68CA,nan,65.87,本共有部分項目有（停車空間、垃圾車專用停車位、垃圾儲存空間、發電機室、供行動不便者電梯、Ａ棟排煙室、Ａ３梯、地下室通風口、受電箱區、台電配電場所、Ｂ棟梯廳、電梯機坑、電信機房、Ｂ棟垃圾暫存空間、Ｃ棟垃圾暫存空間、Ｃ棟梯廳、Ｃ棟電錶區、Ａ－２蓄水池、Ｂ－２蓄水池、Ａ－１蓄水池、Ｂ－１蓄水池、消防機房、污水機房、Ｃ蓄水池、Ａ１梯、Ａ２梯、Ａ供行動不便者電梯、陽台、管委會空間、門廳（梯廳）、車道一、車道二、車道三、Ｂ１梯、Ｂ棟排煙室、Ｂ緊急昇降機、Ｂ２梯、Ｃ１梯、Ｃ２梯、Ａ棟梯廳、防空避難室兼停車空間、Ｃ供行動不便者電梯、Ｃ棟梯間（梯廳）、Ｂ梯廳、Ｂ１梯、Ｃ棟梯間、梯廳、Ａ棟梯間、消防水箱、機械室、水箱、Ｂ棟梯間）等共５２項。,鋼筋混凝土造,nan,nan,nan
113,RPTPMLOLNHOFFAF78CA,1.0,55.57,集合住宅,鋼筋混凝土造,107年1月4日,二十四層,二十層 陽臺 雨遮
114,RPTPMLOLNHOFFAF78CA,1.0,23.26,本共有部分之項目有：泵浦室、水箱、機房、電樓梯間、排煙室、儲藏室、廁所、消防泵浦室、污水機房、電錶室、停車空間、機房機坑、電梯間、台電配電室（Ａ、Ｂ、Ｃ、Ｄ、Ｅ、Ｆ、Ｇ、Ｈ、Ｉ）、電氣室、緊急發電機室、儲槽專用室、資源回收室、垃圾車暫停區、防災中心、電信機房、訪客臨停區、防空避難室、女廁、男廁、管理室、梯廳、管委會、梯間、機車車道、警衛室、門廊、管委會使用空間、陽台、雨遮、中繼水箱、水錶室、樓梯間、電梯機房、受電箱室等４０項。,鋼筋混凝土造,107年1月4日,二十四層,nan
115,RPXNMLKLNHOFFDF88CA,nan,33.48,住家用,鋼筋混凝土造,nan,nan,nan
116,RPXNMLKLNHOFFDF88CA,nan,9.13,共有部分,鋼筋混凝土造,nan,nan,nan
117,RPXNMLKLNHOFFDF88CA,nan,0.71,共有部分,鋼筋混凝土造,nan,nan,nan
118,RPWOMLSLNHOFFDF07CA,22.0,35.21,住家用,鋼筋混凝土造,1986年2月3日,五層,三層
119,RPWOMLSLNHOFFDF07CA,22.0,5.43,樓梯間、屋頂突出物,鋼筋混凝土造,1986年2月3日,五層,nan
120,RPQOMLOLNHOFFDF68CA,22.0,60.38,住家用,鋼筋混凝土造,1986年4月9日,十層,四層 陽臺 花台 夾層
121,RPQOMLOLNHOFFDF68CA,22.0,8.13,電樓梯間,鋼筋混凝土造,1986年4月9日,十層,nan
122,RPQOMLOLNHOFFDF68CA,22.0,8.86,大廳、機房、管理員室、換氣室、發電機室、電信轉換室、電樓梯間、台電配電室、水箱、屋頂突出物、社區活動中心公共空間、消防幫浦室,鋼筋混凝土造,1986年4月9日,十層,nan
123,RPWRMLNJOHOFFDF76CA,22.0,77.19,住家用,鋼筋混凝土造,1986年2月5日,四層,二層 陽臺 花台
124,RPWRMLNJOHOFFDF76CA,22.0,37.2,停車空間,鋼筋混凝土造,1986年2月5日,四層,nan
125,RPXOMLKLNHOFFHF76CA,41.0,90.95,住家用,鋼筋混凝土造,1967年7月15日,五層,一層 平台
126,RPTOMLRLNHOFFHF07CA,10.0,105.82,一般商業設施,鋼筋混凝土造,1997年9月30日,十四層,十層 陽臺
127,RPTOMLRLNHOFFHF07CA,10.0,46.91,共有部分,鋼筋混凝土造,1997年9月30日,十五層,nan
128,RPTOMLRLNHOFFHF07CA,10.0,16.96,共有部分,鋼筋混凝土造,1997年9月30日,十五層,nan
129,RPTOMLRLNHOFFHF07CA,10.0,2.67,共有部分,鋼筋混凝土造,1997年9月30日,十五層,nan
130,RPTOMLRLNHOFFHF07CA,10.0,18.4,共有部分,鋼筋混凝土造,1997年9月30日,十五層,nan
131,RPROMLNLNHOFFHF09CA,43.0,46.13,住家用,加強磚造,1965年9月7日,四層,二層 陽臺
132,RPOUMLMLNHOFFHF66CA,41.0,83.36,住家用,鋼筋混凝土造,1966年10月31日,四層,二層 陽臺
133,RPTQMLMLNHOFFIF86CA,11.0,81.62,住家用,鋼筋混凝土造,1997年1月25日,十三層,一層 陽臺 見其他登記事項
134,RPTQMLMLNHOFFIF86CA,11.0,29.13,共有部分,鋼筋混凝土造,1997年1月25日,十三層,nan
135,RPTNMLKMNHOFFIF09CA,20.0,195.83,集合住宅（地下一層，自用儲藏室）,鋼筋混凝土造,1988年3月19日,六層,一層 陽臺 地下一層
136,RPTNMLKMNHOFFIF09CA,20.0,26.19,共有部分,鋼筋混凝土造,1988年3月19日,六層,nan
137,RPTNMLKMNHOFFIF09CA,20.0,1.54,商業用,鋼筋混凝土造,1988年3月19日,六層,nan
138,RPUNMLKMNHOFFIF56CA,20.0,29.34,防空避難室兼停車場，車道，守衛室，騎樓,鋼筋混凝土造,1988年3月19日,六層,騎樓 管理員室（警衛室） 通道 地下一層
139,RPUNMLKMNHOFFIF56CA,20.0,1.23,共有部分,鋼筋混凝土造,1988年3月19日,六層,nan
140,RPPOMLQKNHOFFCF68DA,nan,73.8,住家用,加強磚造,nan,nan,nan
141,RPRPMLOLNHOFFCF88DA,20.0,107.94,住家用,鋼筋混凝土造,1988年4月6日,十四層,十三層 陽臺 雨遮 夾層
142,RPRPMLOLNHOFFCF88DA,20.0,13.67,共有部分,鋼筋混凝土造,1988年4月6日,十四層,nan
143,RPRPMLOLNHOFFCF88DA,20.0,53.9,共有部分,鋼筋混凝土造,1988年4月6日,十四層,nan
144,RPWPMLQKNHOFFAF76EA,nan,196.81,住家用,鋼筋混凝土造,nan,nan,nan
145,RPWPMLQKNHOFFAF76EA,nan,51.1,共有部分,鋼筋混凝土造,nan,nan,nan
146,RPWPMLQKNHOFFAF76EA,nan,25.45,共有部分,鋼筋混凝土造,nan,nan,nan
147,RPXPMLQKNHOFFAF86EA,11.0,12.95,停車位空間,鋼筋混凝土造,1996年11月15日,十五層,地下一層 地下二層
148,RPXPMLQKNHOFFAF86EA,11.0,0.27,共有部分,鋼筋混凝土造,1996年11月15日,十五層,nan
149,RPXPMLQKNHOFFAF86EA,11.0,8.8,共有部分,鋼筋混凝土造,1996年11月15日,十五層,nan
150,RPSOMLQKNHOFFDF56EA,8.0,65.27,商業用,鋼筋混凝土造,100年8月8日,十二層,一層 雨遮 見其他登記事項
151,RPSOMLQKNHOFFDF56EA,8.0,7.95,本建物共有部份項目有電梯樓梯間、機房、水箱等三項。,鋼筋混凝土造,100年8月8日,十二層,nan
152,RPSOMLQKNHOFFDF56EA,8.0,4.31,本建物共有部份項目有發電機房、電信機房、消防泵浦室、電梯樓梯間、梯廳、基地內通路等六項。,鋼筋混凝土造,100年8月8日,十二層,nan
153,RPSOMLQKNHOFFDF56EA,8.0,13.71,本建物共有部份項目有停車空間、防空避難室、管道間、樓梯間、機車停車位、車道等六項。,鋼筋混凝土造,100年8月8日,十二層,nan
154,RPPPMLPJOHOFFHF66EA,47.0,80.51,住家用,加強磚造,1961年3月24日,四層,四層 陽臺
155,RPWPMLOJOHOFFEF96EA,39.0,99.12,住家用,鋼筋混凝土造,1969年9月8日,五層,二層 陽臺
156,RPOQMLNKOHOFFAF48EA,19.0,40.5,住家用,鋼筋混凝土造,1989年4月12日,十九層,九層 陽臺
157,RPOQMLNKOHOFFAF48EA,19.0,4.52,門廳、電梯間、屋頂突出物、中繼水箱,鋼筋混凝土造,1989年4月12日,十九層,nan
158,RPOQMLNKOHOFFAF48EA,19.0,7.93,共有部分,鋼筋混凝土造,1989年4月12日,十九層,nan
159,RPSOMLQKNHOFFHF86DA,2.0,57.23,集合住宅,鋼筋混凝土構造,106年8月23日,十五層,八層 陽臺 雨遮
160,RPSOMLQKNHOFFHF86DA,2.0,37.61,共有部分，本共有部分之項目有：電樓梯間、梯廳、儲藏室、汽車升降機、客貨梯、防空避難室兼停車空間、樓梯間、電錶、受電箱、台電配電場所、電信機房、緊急發電機室、客貨梯機房、排風管道、進風管道、電梯機坑、蓄水池、汽車自動機械倉儲式停車空間、消防機房、停車空間、屋頂突出物（電樓梯間、梯廳、樓梯間、水錶室）等２１項。,鋼筋混凝土構造,106年8月23日,十五層,nan
161,RPSPMLLLNHOFFEF88DA,nan,0.08,管理員室,鋼筋混凝土造,nan,nan,nan
162,RPSPMLLLNHOFFEF88DA,nan,22.03,共有部分,鋼筋混凝土造,nan,nan,nan
163,RPSPMLLLNHOFFEF88DA,nan,0.0,共有部分,鋼筋混凝土造,nan,nan,nan
164,RPSPMLLLNHOFFEF88DA,nan,117.47,住家用,鋼筋混凝土造,nan,nan,nan
165,RPSPMLLLNHOFFEF88DA,nan,16.31,共有部分,鋼筋混凝土造,nan,nan,nan
166,RPSPMLLLNHOFFEF88DA,nan,26.76,共有部分,鋼筋混凝土造,nan,nan,nan
167,RPSPMLLLNHOFFEF88DA,nan,3.01,住家用,鋼筋混凝土造,nan,nan,nan
168,RPSPMLLLNHOFFEF88DA,nan,0.01,共有部分,鋼筋混凝土造,nan,nan,nan
169,RPSPMLLLNHOFFEF88DA,nan,0.0,共有部分,鋼筋混凝土造,nan,nan,nan
170,RPWOMLKLNHOFFCF88DA,nan,58.8,住家用,鋼筋混凝土造,nan,nan,nan
171,RPWOMLKLNHOFFCF88DA,nan,13.2,共有部分,鋼筋混凝土造,nan,nan,nan
